what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441734364273
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441734369371
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441734371180
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441734386493
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734406863
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734407300
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734407325
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734407348
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734407373
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734407397
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734407421
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734407445
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734407469
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734407494
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734407517
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734407541
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734407566
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734407590
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734407614
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734407638
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734407662
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734407686
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734407711
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734407735
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734407759
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734407781
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734407805
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734407829
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734407854
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734407878
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734407902
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734407928
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734407952
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734407976
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734408001
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734408025
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734408049
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734408072
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734408106
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734408121
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734408145
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734408436
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734408872
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734408896
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734408920
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734408945
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734408969
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734408993
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734409017
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734409041
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734409066
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734409284
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734409440
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734409769
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734409896
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734410047
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734410391
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441734410794
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441734422933
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441734430243
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441734447379
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441734451304
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1441734490253
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1441734499321
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1441734499341
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1441734499618
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1441734499633
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441734500674
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1441734674003
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441734695297
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1441734701300
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441734796052
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1441734796176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441734867223
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441734870785
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441734870812
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441734871673
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441734898666
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441734920222
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441734920230
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441734921129
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441734939415
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441734955604
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441734996691
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441735006134
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1441735006147
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441735030124
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441735034659
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441735054776
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441735076149
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441735076173
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441735077060
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441735096840
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1441735124056
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441735128526
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441735131889
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1441735131908
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441735133769
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441735147471
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1441735147614
