what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1442941221540
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1442941221540
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1442941221540
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1442941221540
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1442941221540
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1442941221540
os,sysinfo,,,"win32",1442941221555
arch,sysinfo,,,"x86_64",1442941221555
ws,sysinfo,,,"win32",1442941221555
locale,sysinfo,,,"en_US",1442941221555
processors,sysinfo,,,"4",1442941221555
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1442941221555
java.runtime.version,sysinfo,,,"1.7.0_79-b15",1442941221555
java.specification.name,sysinfo,,,"Java Platform API Specification",1442941221555
java.specification.vendor,sysinfo,,,"Oracle Corporation",1442941221555
java.specification.version,sysinfo,,,"1.7",1442941221555
java.vendor,sysinfo,,,"Oracle Corporation",1442941221555
java.version,sysinfo,,,"1.7.0_79",1442941221555
java.vm.info,sysinfo,,,"mixed mode",1442941221555
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1442941221555
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1442941221555
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1442941221555
java.vm.specification.version,sysinfo,,,"1.7",1442941221555
java.vm.vendor,sysinfo,,,"Oracle Corporation",1442941221555
java.vm.version,sysinfo,,,"24.79-b02",1442941221555
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1442941222402
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1442941222402
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1442941223771
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1442941224455
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1442941224795
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1442941224826
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1442941225306
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442941747707
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442942644028
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442942645648
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442942674105
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442942684371
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442942778495
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442942778545
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442942810800
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442942813112
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442945861923
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442945861945
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442945863153
error,log,,,"Widget disposed too early for part org.eclipse.ui.views.ProblemView",1442945868730
error,log,,,"Widget disposed too early for part org.eclipse.mylyn.tasks.ui.views.tasks",1442945868733
error,log,,,"Widget disposed too early for part org.eclipse.jdt.ui.PackageExplorer",1442945868736
error,log,,,"Widget disposed too early for part org.eclipse.ui.console.ConsoleView",1442945868738
error,log,,,"Widget disposed too early for part org.eclipse.ui.views.ContentOutline",1442945868740
error,log,,,"Widget disposed too early for part org.eclipse.jdt.ui.CompilationUnitEditor",1442945868742
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1442982961833
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1442982961834
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1442982961835
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1442982961836
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1442982961836
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1442982961837
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1442982961838
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1442982961838
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1442982961838
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1442982961839
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1442982961840
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1442982961840
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1442982961841
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1442982961841
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1442982961842
