what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1443008494600
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1443008499994
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1443008536087
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1443008537912
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1443008828877
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1443008876084
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1443008881367
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1443008931219
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1443008933915
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1443008941463
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1443008953688
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1443008960930
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1443009226333
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1443009651020
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1443009651299
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1443009654200
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1443009701926
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1443009719408
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1443009735891
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1443009761910
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1443009763415
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1443009763636
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1443009780516
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1443009787442
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1443009790748
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1443009810089
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1443009811856
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1443009815971
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1443009823858
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1443009829666
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1443009830556
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1443009862028
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1443009862773
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1443009869575
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1443009885308
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1443009897852
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1443009962897
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1443010118363
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1443010122966
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1443010131587
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1443010143195
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1443010162774
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1443010177480
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1443010199248
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1443010246013
