what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1442229600607
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1442229601893
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1442229677919
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1442229681497
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1442229695390
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1442229696637
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1442229702168
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442229762952
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442229763013
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1442229875464
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1442229896682
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1442229916187
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1442229933403
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1442229937984
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1442229939175
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1442229940767
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1442229947387
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442229952241
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442229952360
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442229974597
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442229974731
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442229984300
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442229984423
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442229985387
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442229985588
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1442229988552
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1442229996423
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1442230045747
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442230049322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442234550173
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442234555709
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1442234558240
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442234566936
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442234567687
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1442234578388
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1442234594167
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1442234608308
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1442234617532
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1442234622271
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1442234629071
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1442234631332
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442234632720
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442234635405
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1442234639166
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1442234640760
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1442234641543
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1442234645128
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1442234645388
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442234657890
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442234657948
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442234691993
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442234692110
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442234693608
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442234695998
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442234710191
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442234712602
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442234716712
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442234716818
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1442234722829
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1442234730859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442234750818
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442234759887
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1442234761276
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1442234766539
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442234791435
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442234818787
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442234888720
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442234970662
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1442235010255
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442235028151
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442235041781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442235057252
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442235061673
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1442235185157
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1442235209032
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1442235229020
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1442235232271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442235366980
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442244815404
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442245341107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442245387543
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442247881615
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1442249442386
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1442249458375
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1442249464650
