what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1443015354076
executed,command,org.testng.eclipse,6.9.5.201508210528,"org.testng.eclipse.shortcut.testngSuite.run",1443015361975
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1443015370703
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1443015393777
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1443015398322
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1443015405163
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1443015426540
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1443015461907
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1443015574873
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1443015576874
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1443015582085
executed,command,org.testng.eclipse,6.9.5.201508210528,"org.testng.eclipse.shortcut.testngSuite.run",1443015590219
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1443015593136
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1443015594641
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1443015728068
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1443015728268
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1443015740112
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1443015771588
error,log,,,"Error",1443015789559
started,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1443015789698
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1443015789838
error,log,,,"Error",1443015789869
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1443015789919
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1443015796912
