what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1441338144659
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1441338158002
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441338183288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441338325208
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1441338332821
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1441338404169
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441338408289
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441338408299
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441338409168
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441338425880
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1441338453999
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441338462430
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441338462440
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441338463345
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441338480189
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441338487469
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441338487959
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1441338522785
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441338526490
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441338526501
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441338527421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441338552533
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1441338553915
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1441338563102
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441338577411
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441338577422
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441338578316
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441338622664
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1441338645668
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1441338648497
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1441338656395
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1441338707826
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1441338712018
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1441338715852
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1441338749864
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441338751988
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441338768285
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1441338768388
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1441338768458
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441338787775
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441339413768
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441339441490
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1441339456044
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1441339551150
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1441339563705
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1441339565821
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441339570121
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1441339575101
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441339575163
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441339575170
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441339578577
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441339587013
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1441339587124
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1441339587179
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1441339590639
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1441339594134
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1441339595951
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441339597658
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441339605514
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1441339605588
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1441339605766
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1441339608293
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441339645487
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441339645924
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441339645948
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441339645972
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441339646212
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441339656666
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441339657103
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441339657127
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441339657152
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441339657175
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441339657199
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441339657224
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441339657248
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441339658227
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441339659014
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1441339659451
