what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441248939155
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441248940202
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441248999859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441249001952
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441249043023
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441249049641
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441249102599
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441249103763
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441249146018
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441249149381
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441249149869
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441249161531
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1441249175881
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441249177354
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441249178710
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441249278723
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441249278843
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1441249321967
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1441249370865
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1441249376480
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1441249376540
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1441249392119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441249395409
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441249396588
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1441249397837
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1441249409949
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1441249410662
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441249417080
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441249456613
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441249459982
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441249520161
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1441249523829
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441249553995
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441249554131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441249570080
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441249623180
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441249626272
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441249635596
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441249654105
